user_id,timestamp,event,device,os_version,region,referral_source
189,2025-07-01 23:05:00,Setup PIN / Add Payment Method,Android,11,Germany,Facebook
189,2025-07-01 23:06:00,Onboarding Complete,Android,11,Germany,Facebook
190,2025-07-01 15:37:00,App Install,Android,11,UK,Referral
190,2025-07-01 15:38:00,Account Registration,Android,11,UK,Referral
190,2025-07-01 15:39:00,Email/Mobile Verification,Android,11,UK,Referral
191,2025-07-01 23:17:00,App Install,iOS,15.1,Brazil,Instagram
191,2025-07-01 23:18:00,Account Registration,iOS,15.1,Brazil,Instagram
191,2025-07-01 23:19:00,Email/Mobile Verification,iOS,15.1,Brazil,Instagram
192,2025-07-02 03:55:00,App Install,iOS,14.4,Germany,Organic
192,2025-07-02 03:56:00,Account Registration,iOS,14.4,Germany,Organic
192,2025-07-02 03:57:00,Email/Mobile Verification,iOS,14.4,Germany,Organic
194,2025-07-01 20:55:00,App Install,iOS,14.4,US,Referral
194,2025-07-01 20:56:00,Account Registration,iOS,14.4,US,Referral
195,2025-07-01 21:47:00,App Install,iOS,14.4,Germany,Facebook
195,2025-07-01 21:48:00,Account Registration,iOS,14.4,Germany,Facebook
196,2025-07-01 18:47:00,App Install,iOS,14.4,US,Facebook
196,2025-07-01 18:48:00,Account Registration,iOS,14.4,US,Facebook
196,2025-07-01 18:49:00,Email/Mobile Verification,iOS,14.4,US,Facebook
196,2025-07-01 18:50:00,Identity Verification (KYC),iOS,14.4,US,Facebook
197,2025-07-01 16:21:00,App Install,Android,10,India,Organic
197,2025-07-01 16:22:00,Account Registration,Android,10,India,Organic
197,2025-07-01 16:23:00,Email/Mobile Verification,Android,10,India,Organic
197,2025-07-01 16:24:00,Identity Verification (KYC),Android,10,India,Organic
198,2025-07-01 10:37:00,App Install,iOS,14.4,UK,Facebook
198,2025-07-01 10:38:00,Account Registration,iOS,14.4,UK,Facebook
198,2025-07-01 10:39:00,Email/Mobile Verification,iOS,14.4,UK,Facebook
199,2025-07-02 06:34:00,App Install,iOS,16.2,Brazil,Facebook
200,2025-07-02 05:59:00,App Install,Android,12,Germany,Facebook
200,2025-07-02 06:00:00,Account Registration,Android,12,Germany,Facebook
201,2025-07-02 03:34:00,App Install,Android,12,India,Instagram
201,2025-07-02 03:35:00,Account Registration,Android,12,India,Instagram
201,2025-07-02 03:36:00,Email/Mobile Verification,Android,12,India,Instagram
202,2025-07-01 17:39:00,App Install,iOS,14.4,Germany,Organic
202,2025-07-01 17:40:00,Account Registration,iOS,14.4,Germany,Organic
204,2025-07-02 08:44:00,App Install,iOS,16.2,US,Referral
205,2025-07-01 19:00:00,App Install,Android,10,Germany,Facebook
205,2025-07-01 19:01:00,Account Registration,Android,10,Germany,Facebook
205,2025-07-01 19:02:00,Email/Mobile Verification,Android,10,Germany,Facebook
206,2025-07-02 01:09:00,App Install,iOS,16.2,Germany,Instagram
206,2025-07-02 01:10:00,Account Registration,iOS,16.2,Germany,Instagram
207,2025-07-01 13:14:00,App Install,iOS,14.4,UK,Organic
207,2025-07-01 13:15:00,Account Registration,iOS,14.4,UK,Organic
207,2025-07-01 13:16:00,Email/Mobile Verification,iOS,14.4,UK,Organic
208,2025-07-02 08:37:00,App Install,iOS,15.1,US,Referral
208,2025-07-02 08:38:00,Account Registration,iOS,15.1,US,Referral
208,2025-07-02 08:39:00,Email/Mobile Verification,iOS,15.1,US,Referral
208,2025-07-02 08:40:00,Identity Verification (KYC),iOS,15.1,US,Referral
208,2025-07-02 08:41:00,Setup PIN / Add Payment Method,iOS,15.1,US,Referral
209,2025-07-01 11:43:00,App Install,Android,12,UK,Facebook
210,2025-07-02 08:32:00,App Install,iOS,16.2,Germany,Google Ads
210,2025-07-02 08:33:00,Account Registration,iOS,16.2,Germany,Google Ads
210,2025-07-02 08:34:00,Email/Mobile Verification,iOS,16.2,Germany,Google Ads
210,2025-07-02 08:35:00,Identity Verification (KYC),iOS,16.2,Germany,Google Ads
210,2025-07-02 08:36:00,Setup PIN / Add Payment Method,iOS,16.2,Germany,Google Ads
211,2025-07-02 02:30:00,App Install,Android,10,Germany,Organic
211,2025-07-02 02:31:00,Account Registration,Android,10,Germany,Organic
211,2025-07-02 02:32:00,Email/Mobile Verification,Android,10,Germany,Organic
212,2025-07-01 17:03:00,App Install,iOS,14.4,US,Facebook
212,2025-07-01 17:04:00,Account Registration,iOS,14.4,US,Facebook
213,2025-07-01 21:41:00,App Install,Android,11,Germany,Organic
214,2025-07-02 07:10:00,App Install,Android,12,Germany,Organic
214,2025-07-02 07:11:00,Account Registration,Android,12,Germany,Organic
216,2025-07-02 05:53:00,App Install,iOS,16.2,Germany,Google Ads
216,2025-07-02 05:54:00,Account Registration,iOS,16.2,Germany,Google Ads
216,2025-07-02 05:55:00,Email/Mobile Verification,iOS,16.2,Germany,Google Ads
217,2025-07-01 11:59:00,App Install,Android,13,US,Referral
217,2025-07-01 12:00:00,Account Registration,Android,13,US,Referral
217,2025-07-01 12:01:00,Email/Mobile Verification,Android,13,US,Referral
217,2025-07-01 12:02:00,Identity Verification (KYC),Android,13,US,Referral
217,2025-07-01 12:03:00,Setup PIN / Add Payment Method,Android,13,US,Referral
218,2025-07-01 21:20:00,App Install,iOS,15.1,US,Google Ads
219,2025-07-01 09:53:00,App Install,Android,11,US,Referral
219,2025-07-01 09:54:00,Account Registration,Android,11,US,Referral
219,2025-07-01 09:55:00,Email/Mobile Verification,Android,11,US,Referral
219,2025-07-01 09:56:00,Identity Verification (KYC),Android,11,US,Referral
220,2025-07-02 01:20:00,App Install,Android,10,UK,Referral
220,2025-07-02 01:21:00,Account Registration,Android,10,UK,Referral
220,2025-07-02 01:22:00,Email/Mobile Verification,Android,10,UK,Referral
221,2025-07-02 00:54:00,App Install,iOS,16.2,India,Referral
221,2025-07-02 00:55:00,Account Registration,iOS,16.2,India,Referral
221,2025-07-02 00:56:00,Email/Mobile Verification,iOS,16.2,India,Referral
221,2025-07-02 00:57:00,Identity Verification (KYC),iOS,16.2,India,Referral
221,2025-07-02 00:58:00,Setup PIN / Add Payment Method,iOS,16.2,India,Referral
222,2025-07-01 13:14:00,App Install,Android,13,Brazil,Facebook
222,2025-07-01 13:15:00,Account Registration,Android,13,Brazil,Facebook
223,2025-07-01 11:41:00,App Install,Android,12,Brazil,Organic
223,2025-07-01 11:42:00,Account Registration,Android,12,Brazil,Organic
223,2025-07-01 11:43:00,Email/Mobile Verification,Android,12,Brazil,Organic
224,2025-07-02 02:09:00,App Install,iOS,16.2,Brazil,Facebook
224,2025-07-02 02:10:00,Account Registration,iOS,16.2,Brazil,Facebook
224,2025-07-02 02:11:00,Email/Mobile Verification,iOS,16.2,Brazil,Facebook
226,2025-07-01 23:13:00,App Install,iOS,16.2,US,Instagram
227,2025-07-01 17:21:00,App Install,iOS,16.2,UK,Referral
227,2025-07-01 17:22:00,Account Registration,iOS,16.2,UK,Referral
228,2025-07-01 23:11:00,App Install,Android,10,US,Referral
230,2025-07-01 19:53:00,App Install,iOS,16.2,Brazil,Facebook
231,2025-07-01 10:43:00,App Install,iOS,14.4,US,Facebook
231,2025-07-01 10:44:00,Account Registration,iOS,14.4,US,Facebook
231,2025-07-01 10:45:00,Email/Mobile Verification,iOS,14.4,US,Facebook
232,2025-07-01 15:28:00,App Install,Android,12,Brazil,Organic
232,2025-07-01 15:29:00,Account Registration,Android,12,Brazil,Organic
232,2025-07-01 15:30:00,Email/Mobile Verification,Android,12,Brazil,Organic
233,2025-07-01 22:25:00,App Install,iOS,15.1,India,Facebook
233,2025-07-01 22:26:00,Account Registration,iOS,15.1,India,Facebook
234,2025-07-02 01:53:00,App Install,iOS,14.4,India,Organic
234,2025-07-02 01:54:00,Account Registration,iOS,14.4,India,Organic
234,2025-07-02 01:55:00,Email/Mobile Verification,iOS,14.4,India,Organic
235,2025-07-01 18:01:00,App Install,Android,10,Germany,Google Ads
235,2025-07-01 18:02:00,Account Registration,Android,10,Germany,Google Ads
236,2025-07-01 15:38:00,App Install,iOS,14.4,Brazil,Instagram
237,2025-07-01 18:32:00,App Install,iOS,16.2,Germany,Instagram
237,2025-07-01 18:33:00,Account Registration,iOS,16.2,Germany,Instagram
237,2025-07-01 18:34:00,Email/Mobile Verification,iOS,16.2,Germany,Instagram
238,2025-07-02 04:02:00,App Install,Android,13,UK,Organic
238,2025-07-02 04:03:00,Account Registration,Android,13,UK,Organic
240,2025-07-01 14:05:00,App Install,iOS,15.1,Brazil,Referral
240,2025-07-01 14:06:00,Account Registration,iOS,15.1,Brazil,Referral
241,2025-07-01 19:12:00,App Install,iOS,14.4,Germany,Instagram
241,2025-07-01 19:13:00,Account Registration,iOS,14.4,Germany,Instagram
241,2025-07-01 19:14:00,Email/Mobile Verification,iOS,14.4,Germany,Instagram
242,2025-07-01 20:18:00,App Install,iOS,15.1,India,Organic
242,2025-07-01 20:19:00,Account Registration,iOS,15.1,India,Organic
242,2025-07-01 20:20:00,Email/Mobile Verification,iOS,15.1,India,Organic
242,2025-07-01 20:21:00,Identity Verification (KYC),iOS,15.1,India,Organic
242,2025-07-01 20:22:00,Setup PIN / Add Payment Method,iOS,15.1,India,Organic
243,2025-07-02 04:42:00,App Install,Android,13,UK,Instagram
246,2025-07-02 08:34:00,App Install,iOS,15.1,US,Referral
246,2025-07-02 08:35:00,Account Registration,iOS,15.1,US,Referral
246,2025-07-02 08:36:00,Email/Mobile Verification,iOS,15.1,US,Referral
247,2025-07-02 04:08:00,App Install,Android,11,Brazil,Google Ads
247,2025-07-02 04:09:00,Account Registration,Android,11,Brazil,Google Ads
247,2025-07-02 04:10:00,Email/Mobile Verification,Android,11,Brazil,Google Ads
248,2025-07-02 03:38:00,App Install,Android,13,Brazil,Organic
248,2025-07-02 03:39:00,Account Registration,Android,13,Brazil,Organic
248,2025-07-02 03:40:00,Email/Mobile Verification,Android,13,Brazil,Organic
248,2025-07-02 03:41:00,Identity Verification (KYC),Android,13,Brazil,Organic
248,2025-07-02 03:42:00,Setup PIN / Add Payment Method,Android,13,Brazil,Organic
249,2025-07-01 19:11:00,App Install,Android,11,UK,Instagram
249,2025-07-01 19:12:00,Account Registration,Android,11,UK,Instagram
250,2025-07-01 19:49:00,App Install,iOS,16.2,US,Referral
250,2025-07-01 19:50:00,Account Registration,iOS,16.2,US,Referral
250,2025-07-01 19:51:00,Email/Mobile Verification,iOS,16.2,US,Referral
250,2025-07-01 19:52:00,Identity Verification (KYC),iOS,16.2,US,Referral
252,2025-07-02 01:21:00,App Install,Android,12,Germany,Organic
252,2025-07-02 01:22:00,Account Registration,Android,12,Germany,Organic
253,2025-07-02 05:01:00,App Install,iOS,14.4,India,Instagram
254,2025-07-01 23:06:00,App Install,Android,11,India,Facebook
254,2025-07-01 23:07:00,Account Registration,Android,11,India,Facebook
254,2025-07-01 23:08:00,Email/Mobile Verification,Android,11,India,Facebook
256,2025-07-01 12:03:00,App Install,iOS,15.1,UK,Facebook
257,2025-07-01 10:14:00,App Install,Android,11,Germany,Google Ads
257,2025-07-01 10:15:00,Account Registration,Android,11,Germany,Google Ads
257,2025-07-01 10:16:00,Email/Mobile Verification,Android,11,Germany,Google Ads
257,2025-07-01 10:17:00,Identity Verification (KYC),Android,11,Germany,Google Ads
257,2025-07-01 10:18:00,Setup PIN / Add Payment Method,Android,11,Germany,Google Ads
257,2025-07-01 10:19:00,Onboarding Complete,Android,11,Germany,Google Ads
259,2025-07-02 02:53:00,App Install,iOS,15.1,Germany,Instagram
259,2025-07-02 02:54:00,Account Registration,iOS,15.1,Germany,Instagram
259,2025-07-02 02:55:00,Email/Mobile Verification,iOS,15.1,Germany,Instagram
260,2025-07-02 00:39:00,App Install,Android,10,UK,Google Ads
260,2025-07-02 00:40:00,Account Registration,Android,10,UK,Google Ads
261,2025-07-01 14:59:00,App Install,iOS,15.1,Brazil,Google Ads
261,2025-07-01 15:00:00,Account Registration,iOS,15.1,Brazil,Google Ads
261,2025-07-01 15:01:00,Email/Mobile Verification,iOS,15.1,Brazil,Google Ads
262,2025-07-01 15:18:00,App Install,iOS,14.4,Germany,Facebook
262,2025-07-01 15:19:00,Account Registration,iOS,14.4,Germany,Facebook
262,2025-07-01 15:20:00,Email/Mobile Verification,iOS,14.4,Germany,Facebook
263,2025-07-01 20:15:00,App Install,iOS,14.4,Germany,Organic
263,2025-07-01 20:16:00,Account Registration,iOS,14.4,Germany,Organic
265,2025-07-02 09:00:00,App Install,iOS,14.4,Germany,Instagram
265,2025-07-02 09:01:00,Account Registration,iOS,14.4,Germany,Instagram
265,2025-07-02 09:02:00,Email/Mobile Verification,iOS,14.4,Germany,Instagram
265,2025-07-02 09:03:00,Identity Verification (KYC),iOS,14.4,Germany,Instagram
266,2025-07-01 14:13:00,App Install,Android,11,US,Referral
266,2025-07-01 14:14:00,Account Registration,Android,11,US,Referral
267,2025-07-02 08:13:00,App Install,iOS,16.2,US,Google Ads
267,2025-07-02 08:14:00,Account Registration,iOS,16.2,US,Google Ads
269,2025-07-02 02:45:00,App Install,Android,11,US,Organic
269,2025-07-02 02:46:00,Account Registration,Android,11,US,Organic
269,2025-07-02 02:47:00,Email/Mobile Verification,Android,11,US,Organic
270,2025-07-02 02:31:00,App Install,iOS,14.4,Germany,Google Ads
270,2025-07-02 02:32:00,Account Registration,iOS,14.4,Germany,Google Ads
270,2025-07-02 02:33:00,Email/Mobile Verification,iOS,14.4,Germany,Google Ads
270,2025-07-02 02:34:00,Identity Verification (KYC),iOS,14.4,Germany,Google Ads
271,2025-07-01 16:26:00,App Install,Android,13,UK,Facebook
272,2025-07-01 11:03:00,App Install,iOS,16.2,India,Instagram
273,2025-07-01 15:08:00,App Install,iOS,14.4,UK,Referral
273,2025-07-01 15:09:00,Account Registration,iOS,14.4,UK,Referral
273,2025-07-01 15:10:00,Email/Mobile Verification,iOS,14.4,UK,Referral
273,2025-07-01 15:11:00,Identity Verification (KYC),iOS,14.4,UK,Referral
274,2025-07-01 11:44:00,App Install,iOS,15.1,Germany,Referral
274,2025-07-01 11:45:00,Account Registration,iOS,15.1,Germany,Referral
274,2025-07-01 11:46:00,Email/Mobile Verification,iOS,15.1,Germany,Referral
274,2025-07-01 11:47:00,Identity Verification (KYC),iOS,15.1,Germany,Referral
275,2025-07-01 16:36:00,App Install,Android,13,Brazil,Google Ads
275,2025-07-01 16:37:00,Account Registration,Android,13,Brazil,Google Ads
275,2025-07-01 16:38:00,Email/Mobile Verification,Android,13,Brazil,Google Ads
276,2025-07-01 17:26:00,App Install,iOS,16.2,Germany,Google Ads
277,2025-07-02 05:59:00,App Install,Android,10,India,Referral
277,2025-07-02 06:00:00,Account Registration,Android,10,India,Referral
278,2025-07-01 10:08:00,App Install,Android,10,India,Instagram
278,2025-07-01 10:09:00,Account Registration,Android,10,India,Instagram
278,2025-07-01 10:10:00,Email/Mobile Verification,Android,10,India,Instagram
279,2025-07-02 03:25:00,App Install,Android,13,Germany,Google Ads
279,2025-07-02 03:26:00,Account Registration,Android,13,Germany,Google Ads
280,2025-07-02 04:42:00,App Install,iOS,14.4,Brazil,Organic
280,2025-07-02 04:43:00,Account Registration,iOS,14.4,Brazil,Organic
281,2025-07-01 23:06:00,App Install,iOS,14.4,Brazil,Google Ads
282,2025-07-01 10:36:00,App Install,Android,13,Brazil,Referral
282,2025-07-01 10:37:00,Account Registration,Android,13,Brazil,Referral
282,2025-07-01 10:38:00,Email/Mobile Verification,Android,13,Brazil,Referral
282,2025-07-01 10:39:00,Identity Verification (KYC),Android,13,Brazil,Referral
284,2025-07-01 13:55:00,App Install,iOS,14.4,US,Organic
284,2025-07-01 13:56:00,Account Registration,iOS,14.4,US,Organic
284,2025-07-01 13:57:00,Email/Mobile Verification,iOS,14.4,US,Organic
284,2025-07-01 13:58:00,Identity Verification (KYC),iOS,14.4,US,Organic
285,2025-07-01 15:56:00,App Install,Android,13,US,Organic
287,2025-07-01 10:20:00,App Install,iOS,16.2,Brazil,Instagram
288,2025-07-01 19:20:00,App Install,Android,13,US,Organic
289,2025-07-02 08:44:00,App Install,Android,10,Germany,Google Ads
290,2025-07-02 00:54:00,App Install,Android,12,UK,Referral
290,2025-07-02 00:55:00,Account Registration,Android,12,UK,Referral
291,2025-07-01 19:55:00,App Install,iOS,15.1,India,Referral
291,2025-07-01 19:56:00,Account Registration,iOS,15.1,India,Referral
291,2025-07-01 19:57:00,Email/Mobile Verification,iOS,15.1,India,Referral
291,2025-07-01 19:58:00,Identity Verification (KYC),iOS,15.1,India,Referral
292,2025-07-02 04:56:00,App Install,Android,10,UK,Instagram
292,2025-07-02 04:57:00,Account Registration,Android,10,UK,Instagram
293,2025-07-01 17:23:00,App Install,iOS,14.4,Germany,Instagram
293,2025-07-01 17:24:00,Account Registration,iOS,14.4,Germany,Instagram
293,2025-07-01 17:25:00,Email/Mobile Verification,iOS,14.4,Germany,Instagram
294,2025-07-01 14:44:00,App Install,iOS,16.2,Germany,Referral
294,2025-07-01 14:45:00,Account Registration,iOS,16.2,Germany,Referral
296,2025-07-01 13:41:00,App Install,Android,10,India,Referral
297,2025-07-02 00:33:00,App Install,Android,10,US,Instagram
297,2025-07-02 00:34:00,Account Registration,Android,10,US,Instagram
297,2025-07-02 00:35:00,Email/Mobile Verification,Android,10,US,Instagram
297,2025-07-02 00:36:00,Identity Verification (KYC),Android,10,US,Instagram
298,2025-07-02 03:49:00,App Install,iOS,14.4,India,Instagram
299,2025-07-02 02:08:00,App Install,iOS,16.2,UK,Facebook
299,2025-07-02 02:09:00,Account Registration,iOS,16.2,UK,Facebook
299,2025-07-02 02:10:00,Email/Mobile Verification,iOS,16.2,UK,Facebook
299,2025-07-02 02:11:00,Identity Verification (KYC),iOS,16.2,UK,Facebook
300,2025-07-02 06:09:00,App Install,Android,11,US,Google Ads
300,2025-07-02 06:10:00,Account Registration,Android,11,US,Google Ads
301,2025-07-02 00:40:00,App Install,iOS,14.4,UK,Referral
301,2025-07-02 00:41:00,Account Registration,iOS,14.4,UK,Referral
302,2025-07-01 21:56:00,App Install,Android,10,India,Referral
302,2025-07-01 21:57:00,Account Registration,Android,10,India,Referral
302,2025-07-01 21:58:00,Email/Mobile Verification,Android,10,India,Referral
302,2025-07-01 21:59:00,Identity Verification (KYC),Android,10,India,Referral
303,2025-07-01 12:15:00,App Install,iOS,16.2,UK,Instagram
303,2025-07-01 12:16:00,Account Registration,iOS,16.2,UK,Instagram
304,2025-07-02 08:21:00,App Install,iOS,15.1,India,Facebook
304,2025-07-02 08:22:00,Account Registration,iOS,15.1,India,Facebook
304,2025-07-02 08:23:00,Email/Mobile Verification,iOS,15.1,India,Facebook
305,2025-07-01 13:55:00,App Install,iOS,14.4,US,Instagram
305,2025-07-01 13:56:00,Account Registration,iOS,14.4,US,Instagram
306,2025-07-01 17:12:00,App Install,Android,12,US,Instagram
306,2025-07-01 17:13:00,Account Registration,Android,12,US,Instagram
306,2025-07-01 17:14:00,Email/Mobile Verification,Android,12,US,Instagram
306,2025-07-01 17:15:00,Identity Verification (KYC),Android,12,US,Instagram
308,2025-07-02 05:57:00,App Install,Android,10,UK,Instagram
308,2025-07-02 05:58:00,Account Registration,Android,10,UK,Instagram
308,2025-07-02 05:59:00,Email/Mobile Verification,Android,10,UK,Instagram
309,2025-07-01 21:08:00,App Install,iOS,15.1,Germany,Google Ads
309,2025-07-01 21:09:00,Account Registration,iOS,15.1,Germany,Google Ads
310,2025-07-01 17:24:00,App Install,iOS,14.4,Brazil,Organic
311,2025-07-01 19:48:00,App Install,Android,13,US,Referral
313,2025-07-02 03:56:00,App Install,Android,13,Germany,Instagram
314,2025-07-02 05:22:00,App Install,Android,12,Brazil,Facebook
314,2025-07-02 05:23:00,Account Registration,Android,12,Brazil,Facebook
315,2025-07-02 04:05:00,App Install,iOS,15.1,Germany,Facebook
315,2025-07-02 04:06:00,Account Registration,iOS,15.1,Germany,Facebook
315,2025-07-02 04:07:00,Email/Mobile Verification,iOS,15.1,Germany,Facebook
316,2025-07-01 19:16:00,App Install,iOS,14.4,US,Organic
317,2025-07-01 19:13:00,App Install,Android,13,UK,Referral
319,2025-07-01 22:30:00,App Install,Android,11,UK,Facebook
319,2025-07-01 22:31:00,Account Registration,Android,11,UK,Facebook
319,2025-07-01 22:32:00,Email/Mobile Verification,Android,11,UK,Facebook
320,2025-07-01 19:15:00,App Install,iOS,15.1,Brazil,Google Ads
320,2025-07-01 19:16:00,Account Registration,iOS,15.1,Brazil,Google Ads
321,2025-07-01 18:56:00,App Install,iOS,14.4,Germany,Organic
321,2025-07-01 18:57:00,Account Registration,iOS,14.4,Germany,Organic
321,2025-07-01 18:58:00,Email/Mobile Verification,iOS,14.4,Germany,Organic
321,2025-07-01 18:59:00,Identity Verification (KYC),iOS,14.4,Germany,Organic
323,2025-07-01 23:57:00,App Install,Android,10,Germany,Google Ads
323,2025-07-01 23:58:00,Account Registration,Android,10,Germany,Google Ads
324,2025-07-02 06:37:00,App Install,iOS,16.2,Germany,Google Ads
325,2025-07-02 00:19:00,App Install,Android,13,Germany,Facebook
325,2025-07-02 00:20:00,Account Registration,Android,13,Germany,Facebook
325,2025-07-02 00:21:00,Email/Mobile Verification,Android,13,Germany,Facebook
325,2025-07-02 00:22:00,Identity Verification (KYC),Android,13,Germany,Facebook
325,2025-07-02 00:23:00,Setup PIN / Add Payment Method,Android,13,Germany,Facebook
326,2025-07-02 06:46:00,App Install,Android,12,Brazil,Instagram
327,2025-07-01 10:30:00,App Install,Android,12,US,Instagram
327,2025-07-01 10:31:00,Account Registration,Android,12,US,Instagram
327,2025-07-01 10:32:00,Email/Mobile Verification,Android,12,US,Instagram
327,2025-07-01 10:33:00,Identity Verification (KYC),Android,12,US,Instagram
328,2025-07-01 17:49:00,App Install,iOS,14.4,India,Facebook
328,2025-07-01 17:50:00,Account Registration,iOS,14.4,India,Facebook
328,2025-07-01 17:51:00,Email/Mobile Verification,iOS,14.4,India,Facebook
328,2025-07-01 17:52:00,Identity Verification (KYC),iOS,14.4,India,Facebook
329,2025-07-02 08:34:00,App Install,iOS,15.1,Germany,Instagram
329,2025-07-02 08:35:00,Account Registration,iOS,15.1,Germany,Instagram
330,2025-07-01 12:57:00,App Install,Android,12,Germany,Facebook
330,2025-07-01 12:58:00,Account Registration,Android,12,Germany,Facebook
331,2025-07-02 01:29:00,App Install,iOS,15.1,US,Instagram
332,2025-07-01 10:31:00,App Install,iOS,15.1,India,Organic
333,2025-07-01 17:19:00,App Install,iOS,16.2,India,Google Ads
333,2025-07-01 17:20:00,Account Registration,iOS,16.2,India,Google Ads
335,2025-07-01 15:44:00,App Install,iOS,15.1,India,Instagram
335,2025-07-01 15:45:00,Account Registration,iOS,15.1,India,Instagram
338,2025-07-01 22:15:00,App Install,iOS,16.2,UK,Instagram
338,2025-07-01 22:16:00,Account Registration,iOS,16.2,UK,Instagram
339,2025-07-02 05:58:00,App Install,iOS,16.2,US,Organic
339,2025-07-02 05:59:00,Account Registration,iOS,16.2,US,Organic
340,2025-07-01 21:44:00,App Install,Android,12,India,Google Ads
340,2025-07-01 21:45:00,Account Registration,Android,12,India,Google Ads
340,2025-07-01 21:46:00,Email/Mobile Verification,Android,12,India,Google Ads
341,2025-07-02 06:41:00,App Install,iOS,15.1,US,Referral
341,2025-07-02 06:42:00,Account Registration,iOS,15.1,US,Referral
341,2025-07-02 06:43:00,Email/Mobile Verification,iOS,15.1,US,Referral
342,2025-07-01 15:23:00,App Install,Android,13,UK,Google Ads
342,2025-07-01 15:24:00,Account Registration,Android,13,UK,Google Ads
343,2025-07-01 15:39:00,App Install,iOS,14.4,Germany,Google Ads
343,2025-07-01 15:40:00,Account Registration,iOS,14.4,Germany,Google Ads
343,2025-07-01 15:41:00,Email/Mobile Verification,iOS,14.4,Germany,Google Ads
345,2025-07-01 18:22:00,App Install,Android,11,UK,Facebook
347,2025-07-02 03:30:00,App Install,Android,12,Brazil,Organic
348,2025-07-01 12:29:00,App Install,iOS,16.2,US,Referral
348,2025-07-01 12:30:00,Account Registration,iOS,16.2,US,Referral
349,2025-07-01 11:58:00,App Install,Android,13,UK,Organic
349,2025-07-01 11:59:00,Account Registration,Android,13,UK,Organic
349,2025-07-01 12:00:00,Email/Mobile Verification,Android,13,UK,Organic
350,2025-07-01 14:39:00,App Install,iOS,16.2,Brazil,Referral
350,2025-07-01 14:40:00,Account Registration,iOS,16.2,Brazil,Referral
350,2025-07-01 14:41:00,Email/Mobile Verification,iOS,16.2,Brazil,Referral
350,2025-07-01 14:42:00,Identity Verification (KYC),iOS,16.2,Brazil,Referral
351,2025-07-01 20:02:00,App Install,iOS,16.2,Brazil,Google Ads
352,2025-07-01 23:02:00,App Install,iOS,16.2,India,Google Ads
352,2025-07-01 23:03:00,Account Registration,iOS,16.2,India,Google Ads
352,2025-07-01 23:04:00,Email/Mobile Verification,iOS,16.2,India,Google Ads
353,2025-07-01 17:26:00,App Install,Android,11,US,Organic
353,2025-07-01 17:27:00,Account Registration,Android,11,US,Organic
353,2025-07-01 17:28:00,Email/Mobile Verification,Android,11,US,Organic
353,2025-07-01 17:29:00,Identity Verification (KYC),Android,11,US,Organic
354,2025-07-02 06:37:00,App Install,iOS,15.1,Germany,Facebook
354,2025-07-02 06:38:00,Account Registration,iOS,15.1,Germany,Facebook
354,2025-07-02 06:39:00,Email/Mobile Verification,iOS,15.1,Germany,Facebook
354,2025-07-02 06:40:00,Identity Verification (KYC),iOS,15.1,Germany,Facebook
354,2025-07-02 06:41:00,Setup PIN / Add Payment Method,iOS,15.1,Germany,Facebook
354,2025-07-02 06:42:00,Onboarding Complete,iOS,15.1,Germany,Facebook
355,2025-07-01 09:05:00,App Install,iOS,15.1,UK,Instagram
355,2025-07-01 09:06:00,Account Registration,iOS,15.1,UK,Instagram
356,2025-07-02 03:14:00,App Install,iOS,16.2,UK,Facebook
356,2025-07-02 03:15:00,Account Registration,iOS,16.2,UK,Facebook
356,2025-07-02 03:16:00,Email/Mobile Verification,iOS,16.2,UK,Facebook
358,2025-07-01 12:23:00,App Install,iOS,15.1,India,Facebook
358,2025-07-01 12:24:00,Account Registration,iOS,15.1,India,Facebook
359,2025-07-01 23:36:00,App Install,Android,13,Germany,Facebook
359,2025-07-01 23:37:00,Account Registration,Android,13,Germany,Facebook
360,2025-07-02 07:20:00,App Install,iOS,14.4,UK,Facebook
361,2025-07-02 08:52:00,App Install,Android,10,Germany,Organic
361,2025-07-02 08:53:00,Account Registration,Android,10,Germany,Organic
363,2025-07-02 08:44:00,App Install,Android,13,India,Facebook
364,2025-07-01 11:25:00,App Install,iOS,16.2,US,Referral
367,2025-07-02 06:26:00,App Install,Android,13,UK,Google Ads
367,2025-07-02 06:27:00,Account Registration,Android,13,UK,Google Ads
367,2025-07-02 06:28:00,Email/Mobile Verification,Android,13,UK,Google Ads
368,2025-07-01 13:12:00,App Install,Android,10,India,Google Ads
368,2025-07-01 13:13:00,Account Registration,Android,10,India,Google Ads
368,2025-07-01 13:14:00,Email/Mobile Verification,Android,10,India,Google Ads
369,2025-07-01 17:28:00,App Install,Android,11,UK,Facebook
369,2025-07-01 17:29:00,Account Registration,Android,11,UK,Facebook
369,2025-07-01 17:30:00,Email/Mobile Verification,Android,11,UK,Facebook
369,2025-07-01 17:31:00,Identity Verification (KYC),Android,11,UK,Facebook
369,2025-07-01 17:32:00,Setup PIN / Add Payment Method,Android,11,UK,Facebook
369,2025-07-01 17:33:00,Onboarding Complete,Android,11,UK,Facebook
371,2025-07-02 01:53:00,App Install,iOS,15.1,India,Google Ads
372,2025-07-01 13:30:00,App Install,Android,10,UK,Organic
372,2025-07-01 13:31:00,Account Registration,Android,10,UK,Organic
372,2025-07-01 13:32:00,Email/Mobile Verification,Android,10,UK,Organic
372,2025-07-01 13:33:00,Identity Verification (KYC),Android,10,UK,Organic
